ACCT_ID,ACTIVE_FL,FY_CD_FR,PD_NO_FR,FY_CD_TO,PD_NO_TO,ACCT_ENTR_GRP_CD,PROJ_REQD_FL,S_ACCT_TYPE_CD,DETL_FL,ACCT_NAME,TOP_FL,MODIFIED_BY,TIME_STAMP,L1_ACCT_NAME,L2_ACCT_NAME,L3_ACCT_NAME,L4_ACCT_NAME,L5_ACCT_NAME,L6_ACCT_NAME,L7_ACCT_NAME,LVL_NO,L1_ACCT_SEG_ID,L2_ACCT_SEG_ID,L3_ACCT_SEG_ID,L4_ACCT_SEG_ID,L5_ACCT_SEG_ID,L6_ACCT_SEG_ID,L7_ACCT_SEG_ID,L8_ACCT_SEG_ID,TC_ACCT_TYPE_CD,ROWVERSION,SFT_FL,MES_FL
0859-000,Y,,,,,ALL,Y,N,Y,INSURANCE (FIRE/CASUALTY),N,SGOSS,2016-02-14,SC INSURANC FIRE/CASUALTY,INSURANCE (FIRE/CASUALTY),0,0,0,0,0,2,0859,000,0,0,0,0,0,0,,0,N,N
0860,N,,,,,,N,,N,SC INSURANCE PROFES LIAB,Y,SGOSS,2016-02-14,SC INSURANCE PROFES LIAB,0,0,0,0,0,0,1,0860,0,0,0,0,0,0,0,,0,N,N
0860-000,Y,,,,,ALL,Y,N,Y,INSURANCE PROFES LIAB,N,SGOSS,2016-02-14,SC INSURANCE PROFES LIAB,INSURANCE PROFES LIAB,0,0,0,0,0,2,0860,000,0,0,0,0,0,0,,0,N,N
0861,N,,,,,,N,,N,SC AUTO LEASE EXPENSE,Y,SGOSS,2016-02-14,SC AUTO LEASE EXPENSE,0,0,0,0,0,0,1,0861,0,0,0,0,0,0,0,,0,N,N
0861-000,Y,,,,,ALL,Y,N,Y,AUTO LEASE EXPENSE,N,SGOSS,2016-02-14,SC AUTO LEASE EXPENSE,AUTO LEASE EXPENSE,0,0,0,0,0,2,0861,000,0,0,0,0,0,0,,0,N,N
0862,N,,,,,,N,,N,SC AUTO MAINTENANCE,Y,SGOSS,2016-02-14,SC AUTO MAINTENANCE,0,0,0,0,0,0,1,0862,0,0,0,0,0,0,0,,0,N,N
0862-000,Y,,,,,ALL,Y,N,Y,AUTO MAINTENANCE,N,SGOSS,2016-02-14,SC AUTO MAINTENANCE,AUTO MAINTENANCE,0,0,0,0,0,2,0862,000,0,0,0,0,0,0,,0,N,N
0863,N,,,,,,N,,N,SC AUTO INSURANCE,Y,SGOSS,2016-02-14,SC AUTO INSURANCE,0,0,0,0,0,0,1,0863,0,0,0,0,0,0,0,,0,N,N
0863-000,Y,,,,,ALL,Y,N,Y,AUTO INSURANCE,N,SGOSS,2016-02-14,SC AUTO INSURANCE,AUTO INSURANCE,0,0,0,0,0,2,0863,000,0,0,0,0,0,0,,0,N,N
0864,N,,,,,,N,,N,SC AUTO FUEL,Y,SGOSS,2016-02-14,SC AUTO FUEL,0,0,0,0,0,0,1,0864,0,0,0,0,0,0,0,,0,N,N
0864-000,Y,,,,,ALL,Y,N,Y,AUTO FUEL EXPENSE,N,SGOSS,2016-02-14,SC AUTO FUEL,AUTO FUEL EXPENSE,0,0,0,0,0,2,0864,000,0,0,0,0,0,0,,0,N,N
0870,N,,,,,,N,,N,SC STATE & LOCAL TAX,Y,SGOSS,2016-02-14,SC STATE & LOCAL TAX,0,0,0,0,0,0,1,0870,0,0,0,0,0,0,0,,0,N,N
0870-000,Y,,,,,ALL,Y,N,Y,STATE & LOCAL TAX,N,SGOSS,2016-02-14,SC STATE & LOCAL TAX,STATE & LOCAL TAX,0,0,0,0,0,2,0870,000,0,0,0,0,0,0,,0,N,N
0871,N,,,,,,N,,N,SC BANK SVC CHARGES,Y,SGOSS,2016-02-14,SC BANK SVC CHARGES,0,0,0,0,0,0,1,0871,0,0,0,0,0,0,0,,0,N,N
0871-000,Y,,,,,ALL,Y,N,Y,BANK SVC CHARGES,N,SGOSS,2016-02-14,SC BANK SVC CHARGES,BANK SVC CHARGES,0,0,0,0,0,2,0871,000,0,0,0,0,0,0,,0,N,N
0872,N,,,,,,N,,N,SC LICENSES AND FEES,Y,SGOSS,2016-02-14,SC LICENSES AND FEES,0,0,0,0,0,0,1,0872,0,0,0,0,0,0,0,,0,N,N
0872-000,Y,,,,,ALL,Y,N,Y,LICENSES AND FEES,N,SGOSS,2016-02-14,SC LICENSES AND FEES,LICENSES AND FEES,0,0,0,0,0,2,0872,000,0,0,0,0,0,0,,0,N,N
0873,N,,,,,,N,,N,SC SALES TAX,Y,SGOSS,2016-02-14,SC SALES TAX,0,0,0,0,0,0,1,0873,0,0,0,0,0,0,0,,0,N,N
0873-000,Y,,,,,ALL,Y,N,Y,SALES TAX,N,SGOSS,2016-02-14,SC SALES TAX,SALES TAX,0,0,0,0,0,2,0873,000,0,0,0,0,0,0,,0,N,N
0874,N,,,,,0,N,,N,SC BUSINESS PROPERTY TAX,Y,49301.ISMAIL.MARMAR,2017-03-19,SC BUSINESS PROPERTY TAX,0,0,0,0,0,0,1,0874,0,0,0,0,0,0,0,,2,N,N
0874-000,Y,,,,,ALL,Y,N,Y,BUSINESS PROPERTY TAX,N,49301.ISMAIL.MARMAR,2017-03-19,SC BUSINESS PROPERTY TAX,BUSINESS PROPERTY TAX,0,0,0,0,0,2,0874,000,0,0,0,0,0,0,,3,N,N
0879,N,,,,,,N,,N,SC OTHER/MISC EXPENSES,Y,SGOSS,2016-02-14,SC OTHER/MISC EXPENSES,0,0,0,0,0,0,1,0873,0,0,0,0,0,0,0,,0,N,N
0879-000,Y,,,,,ALL,Y,N,Y,OTHER/MISC EXPENSES,N,SGOSS,2016-02-14,SC OTHER/MISC EXPENSES,OTHER/MISC EXPENSES,0,0,0,0,0,2,0873,000,0,0,0,0,0,0,,0,N,N
0883,N,,,,,,N,,N,SC FACILITIES ALLOCATION,Y,SGOSS,2016-02-14,SC FACILITIES ALLOCATION,0,0,0,0,0,0,1,0883,0,0,0,0,0,0,0,,0,N,N
0883-000,Y,,,,,ALL,Y,N,Y,FACILITIES ALLOCATION,N,SGOSS,2016-02-14,SC FACILITIES ALLOCATION,FACILITIES ALLOCATION,0,0,0,0,0,2,0883,000,0,0,0,0,0,0,,0,N,N
0883-00A,Y,,,,,ALL,Y,N,Y,FACILITIES ALLOC ACCOUNT,N,SGOSS,2016-02-14,SC FACILITIES ALLOCATION,FACILITIES ALLOC ACCOUNT,,,,,,2,0883,00A,,,,,,,,0,N,N
0883-00B,Y,,,,,ALL,Y,N,Y,FACILITIES ALLOC BD,N,SGOSS,2016-02-14,SC FACILITIES ALLOCATION,FACILITIES ALLOC BD,,,,,,2,0883,00B,,,,,,,,0,N,N
0883-00C,Y,,,,,ALL,Y,N,Y,FACILITIES ALLOC CONTRACT,N,SGOSS,2016-02-14,SC FACILITIES ALLOCATION,FACILITIES ALLOC CONTRACT,,,,,,2,0883,00C,,,,,,,,0,N,N
0883-00E,Y,,,,,ALL,Y,N,Y,FACILITIES ALLOCAT EM,N,SGOSS,2016-02-14,SC FACILITIES ALLOCATION,FACILITIES ALLOCAT EM,,,,,,2,0883,00E,,,,,,,,0,N,N
0883-00H,Y,,,,,ALL,Y,N,Y,FACILITIES ALLOC HR,N,SGOSS,2016-02-14,SC FACILITIES ALLOCATION,FACILITIES ALLOC HR,,,,,,2,0883,00H,,,,,,,,0,N,N
0883-00M,Y,,,,,ALL,Y,N,Y,FACILITIES ALLOC MIS,N,SGOSS,2016-02-14,SC FACILITIES ALLOCATION,FACILITIES ALLOC MIS,,,,,,2,0883,00M,,,,,,,,0,N,N
0883-00Q,Y,,,,,ALL,Y,N,Y,FACILITIES ALLOC QA,N,SGOSS,2016-02-14,SC FACILITIES ALLOCATION,FACILITIES ALLOC QA,,,,,,2,0883,00Q,,,,,,,,0,N,N
0883-00R,Y,,,,,ALL,Y,N,Y,FACILITIES ALLOC RECRUIT,N,SGOSS,2016-02-14,SC FACILITIES ALLOCATION,FACILITIES ALLOC RECRUIT,,,,,,2,0883,00R,,,,,,,,0,N,N
0890,N,,,,,,N,,N,SC DEPRECIATION,Y,SGOSS,2016-02-14,SC DEPRECIATION,0,0,0,0,0,0,1,0890,0,0,0,0,0,0,0,,0,N,N
0890-000,Y,,,,,ALL,Y,N,Y,DEPRECIATION EXPENSE,N,SGOSS,2016-02-14,SC DEPRECIATION,DEPRECIATION EXPENSE,,,,,,2,0890,000,,,,,,,,0,N,N
0899,N,,,,,,N,,N,SC APPLIED SERVICE CENTER,Y,SGOSS,2016-02-14,SC APPLIED SERVICE CENTER,0,0,0,0,0,0,1,0899,0,0,0,0,0,0,0,,0,N,N
0899-00A,Y,,,,,ALL,Y,N,Y,APPLIED ACCOUNTING & FIN,N,SGOSS,2016-02-14,SC APPLIED SERVICE CENTER,APPLIED ACCOUNTING & FIN,0,0,0,0,0,2,0899,00A,0,0,0,0,0,0,,0,N,N
0899-00B,Y,,,,,ALL,Y,N,Y,APPLIED BUS DEVELOPMENT,N,SGOSS,2016-02-14,SC APPLIED SERVICE CENTER,APPLIED BUS DEVELOPMENT,,,,,,2,0899,00B,,,,,,,,0,N,N
0899-00C,Y,,,,,ALL,Y,N,Y,APPLIED CONTRACTS,N,SGOSS,2016-02-14,SC APPLIED SERVICE CENTER,APPLIED CONTRACTS,,,,,,2,0899,00C,,,,,,,,0,N,N
0899-00E,Y,,,,,ALL,Y,N,Y,APPLIED EXECUTIVE MGMT,N,SGOSS,2016-02-14,SC APPLIED SERVICE CENTER,APPLIED EXECUTIVE MGMT,,,,,,2,0899,00E,,,,,,,,0,N,N
0899-00F,Y,,,,,ALL,Y,N,Y,APPLIED FACILITIES,N,SGOSS,2016-02-14,SC APPLIED SERVICE CENTER,APPLIED FACILITIES,,,,,,2,0899,00F,,,,,,,,0,N,N
0899-00H,Y,,,,,ALL,Y,N,Y,APPLIED HUMAN RESOURCES,N,SGOSS,2016-02-14,SC APPLIED SERVICE CENTER,APPLIED HUMAN RESOURCES,,,,,,2,0899,00H,,,,,,,,0,N,N
0899-00M,Y,,,,,ALL,Y,N,Y,APPLIED MIS,N,SGOSS,2016-02-14,SC APPLIED SERVICE CENTER,APPLIED MIS,,,,,,2,0899,00M,,,,,,,,0,N,N
0899-00P,Y,,,,,ALL,Y,N,Y,APPLIED PROCURE/SUB MGMT,N,SGOSS,2016-02-28,SC APPLIED SERVICE CENTER,APPLIED PROCURE/SUB MGMT,0,0,0,0,0,2,0899,00P,0,0,0,0,0,0,,2,N,N
0899-00R,Y,,,,,ALL,Y,N,Y,APPLIED RECRUITING,N,SGOSS,2016-02-14,SC APPLIED SERVICE CENTER,APPLIED RECRUITING,,,,,,2,0899,00R,,,,,,,,0,N,N
0940,N,,,,,,N,,N,INCOME OTHER,Y,SGOSS,2016-02-14,INCOME OTHER,0,0,0,0,0,0,1,0940,0,0,0,0,0,0,0,,0,N,N
0940-000,Y,,,,,ALL,Y,N,Y,GAIN ON SALE,N,SGOSS,2016-02-14,INCOME OTHER,GAIN ON SALE,,,,,,2,0940,000,,,,,,,,0,N,N
0940-010,Y,,,,,ALL,Y,N,Y,INCOME INTEREST,N,SGOSS,2016-02-14,INCOME OTHER,INCOME INTEREST,,,,,,2,0940,010,,,,,,,,0,N,N
0940-020,Y,,,,,ALL,Y,N,Y,INCOME OTHER,N,SGOSS,2016-02-14,INCOME OTHER,INCOME OTHER,,,,,,2,0940,020,,,,,,,,0,N,N
0997,N,,,,,,N,,N,UNALLOWABLE SEVERANCE,Y,SGOSS,2016-02-14,UNALLOWABLE SEVERANCE,0,0,0,0,0,0,1,0997,0,0,0,0,0,0,0,,0,N,N
0997-000,Y,,,,,ALL,Y,N,Y,UNALLOWABLE SEVERANCE FUL,N,SGOSS,2016-02-14,UNALLOWABLE SEVERANCE,UNALLOWABLE SEVERANCE FUL,0,0,0,0,0,2,0997,000,0,0,0,0,0,0,,0,N,N
0998,N,,,,,,N,,N,UNALLOWABLE LABOR,Y,SGOSS,2016-02-14,UNALLOWABLE LABOR,0,0,0,0,0,0,1,0998,0,0,0,0,0,0,0,,0,N,N
0998-000,Y,,,,,ALL,Y,N,Y,UNALLOWABLE LABOR,N,SGOSS,2016-02-14,UNALLOWABLE LABOR,UNALLOWABLE LABOR,,,,,,2,0998,000,,,,,,,,0,N,N
0998-010,Y,,,,,ALL,Y,N,Y,UNALLOWABLE COMP,N,SGOSS,2016-02-14,UNALLOWABLE LABOR,UNALLOWABLE COMP,,,,,,2,0998,010,,,,,,,,0,N,N
0999,N,,,,,,N,,N,UNALLOWABLES OTHER,Y,SGOSS,2016-02-14,UNALLOWABLES OTHER,0,0,0,0,0,0,1,0999,0,0,0,0,0,0,0,,0,N,N
0999-000,Y,,,,,ALL,Y,N,Y,UNALLOWABLE ADVERTISING,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE ADVERTISING,,,,,,2,0999,000,,,,,,,,0,N,N
0999-010,Y,,,,,ALL,Y,N,Y,UNALLOWABLE BAD DEBT EXP,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE BAD DEBT EXP,,,,,,2,0999,010,,,,,,,,0,N,N
0999-020,Y,,,,,ALL,Y,N,Y,UNALLOWABLE CONTRIBUTIONS,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE CONTRIBUTIONS,,,,,,2,0999,020,,,,,,,,0,N,N
0999-030,Y,,,,,ALL,Y,N,Y,UNALLOWABLE DEPRECIATION,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE DEPRECIATION,,,,,,2,0999,030,,,,,,,,0,N,N
0999-040,Y,,,,,ALL,Y,N,Y,UNALLOWABLE ENTERTAINMENT,N,49301.ISMAIL.MARMAR,2016-03-23,UNALLOWABLES OTHER,UNALLOWABLE ENTERTAINMENT,,,,,,2,0999,040,,,,,,,E,1,N,N
0999-050,Y,,,,,ALL,Y,N,Y,UNALLOWABLE FINES & PENAL,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE FINES & PENAL,,,,,,2,0999,050,,,,,,,,0,N,N
0999-060,Y,,,,,ALL,Y,N,Y,UNALLOWABLE INTEREST,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE INTEREST,,,,,,2,0999,060,,,,,,,,0,N,N
0999-070,Y,,,,,ALL,Y,N,Y,UNALLOWABLE KEY EMP INS,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE KEY EMP INS,,,,,,2,0999,070,,,,,,,,0,N,N
0999-080,Y,,,,,ALL,Y,N,Y,UNALLOWABLE LOSS ON DISPO,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE LOSS ON DISPO,,,,,,2,0999,080,,,,,,,,0,N,N
0999-090,Y,,,,,ALL,Y,N,Y,UNALLOWABLE MISCELLANEOUS,N,LWORTMAN,2016-03-23,UNALLOWABLES OTHER,UNALLOWABLE MISCELLANEOUS,,,,,,2,0999,090,,,,,,,,1,N,N
0999-100,Y,,,,,ALL,Y,N,Y,UNALLOWABLE FUNDING FEES,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE FUNDING FEES,,,,,,2,0999,100,,,,,,,,0,N,N
0999-110,Y,,,,,ALL,Y,N,Y,UNALLOWABLE CONSULTING FE,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE CONSULTING FE,,,,,,2,0999,110,,,,,,,,0,N,N
0999-120,Y,,,,,ALL,Y,N,Y,UNALLOWABLE PROFESS SERV,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE PROFESS SERV,,,,,,2,0999,120,,,,,,,,0,N,N
0999-130,Y,,,,,ALL,Y,N,Y,UNALLOWABLE TRANSACT EXP,N,BADAWII,2019-01-24,UNALLOWABLES OTHER,UNALLOWABLE TRANSACT EXP,0,0,0,0,0,2,0999,130,0,0,0,0,0,0,,2,N,N
0999-140,Y,,,,,ALL,Y,N,Y,AMORTIZATION EXPENSE,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,AMORTIZATION EXPENSE,0,0,0,0,0,2,0999,140,0,0,0,0,0,0,,0,N,N
0999-150,Y,,,,,ALL,Y,N,Y,UNALLOWABLE STATE TAXES,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE STATE TAXES,,,,,,2,0999,150,,,,,,,,0,N,N
0999-160,Y,,,,,ALL,Y,N,Y,UNALLOWABLE FEDERAL TAXES,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE FEDERAL TAXES,0,0,0,0,0,2,0999,160,0,0,0,0,0,0,,0,N,N
0999-170,Y,,,,,ALL,Y,N,Y,UNALLOWABLE TRAVEL,N,LWORTMAN,2016-03-23,UNALLOWABLES OTHER,UNALLOWABLE TRAVEL,0,0,0,0,0,2,0999,170,0,0,0,0,0,0,E,1,N,N
0999-180,Y,,,,,ALL,Y,N,Y,UNALLOWABLE PARTS/EQUIP,N,SGOSS,2016-02-14,UNALLOWABLES OTHER,UNALLOWABLE PARTS/EQUIP,0,0,0,0,0,2,0999,180,0,0,0,0,0,0,,0,N,N
1000,N,,,,,ALL,N,,N,DIRECT LABOR,Y,SGOSS,2016-02-14,DIRECT LABOR,,,,,,,1,1000,,,,,,,,,0,N,N
1000-000,Y,,,,,ALL,Y,E,Y,DIRECT LABOR CLIENT SITE,N,SGOSS,2016-02-14,DIRECT LABOR,DIRECT LABOR CLIENT SITE,,,,,,2,1000,000,,,,,,,C,0,N,N
1000-100,Y,,,,,ALL,Y,E,Y,DIRECT LABOR ITG SITE,N,JLAPINGTON,2016-03-01,DIRECT LABOR,DIRECT LABOR ITG SITE,0,0,0,0,0,2,1000,100,0,0,0,0,0,0,C,2,N,N
1010,N,,,,,ALL,N,,N,DIRECT TRAVEL,Y,SGOSS,2016-02-14,DIRECT TRAVEL,,,,,,,1,1010,,,,,,,,,0,N,N
1010-000,Y,,,,,ALL,Y,N,Y,TRAVEL - GENERAL,N,LWORTMAN,2016-03-23,DIRECT TRAVEL,TRAVEL - GENERAL,,,,,,2,1010,000,,,,,,,E,1,N,N
1010-005,Y,,,,,ALL,Y,N,Y,TRAVEL - LODGING,N,LWORTMAN,2016-03-23,DIRECT TRAVEL,TRAVEL - LODGING,0,0,0,0,0,2,1010,005,0,0,0,0,0,0,E,1,N,N
1010-010,Y,,,,,ALL,Y,N,Y,TRAVEL - M&IE,N,BADAWII,2017-02-02,DIRECT TRAVEL,TRAVEL - M&IE,0,0,0,0,0,2,1010,010,0,0,0,0,0,0,E,3,N,N
1010-015,Y,,,,,ALL,Y,N,Y,TRAVEL - AIRFARE,N,LWORTMAN,2016-03-23,DIRECT TRAVEL,TRAVEL - AIRFARE,0,0,0,0,0,2,1010,015,0,0,0,0,0,0,E,1,N,N
1010-020,Y,,,,,ALL,Y,N,Y,TRAVEL - RENTAL,N,LWORTMAN,2016-03-23,DIRECT TRAVEL,TRAVEL - RENTAL,0,0,0,0,0,2,1010,020,0,0,0,0,0,0,E,1,N,N
1010-025,Y,,,,,ALL,Y,N,Y,TRAVEL - MILEAGE,N,LWORTMAN,2016-03-23,DIRECT TRAVEL,TRAVEL - MILEAGE,0,0,0,0,0,2,1010,025,0,0,0,0,0,0,E,1,N,N
1010-030,Y,,,,,ALL,Y,N,Y,TRAVEL - PARKING/CAB,N,LWORTMAN,2016-03-23,DIRECT TRAVEL,TRAVEL - PARKING/CAB,0,0,0,0,0,2,1010,030,0,0,0,0,0,0,E,1,N,N
1010-999,Y,,,,,ALL,Y,N,Y,UNBILLABLE TRAVEL,N,LWORTMAN,2016-03-23,DIRECT TRAVEL,UNBILLABLE TRAVEL,,,,,,2,1010,999,,,,,,,E,1,N,N
1020,N,,,,,ALL,N,,N,OTHER DIRECT COSTS,Y,SGOSS,2016-02-14,OTHER DIRECT COSTS,,,,,,,1,1020,,,,,,,,,0,N,N
1020-000,Y,,,,,ALL,Y,N,Y,OTHER DIRECT COSTS,N,LWORTMAN,2016-03-23,OTHER DIRECT COSTS,OTHER DIRECT COSTS,,,,,,2,1020,000,,,,,,,E,1,N,N
1020-005,Y,,,,,ALL,Y,N,Y,PRINTING/GRAPHIC,N,SGOSS,2016-02-14,OTHER DIRECT COSTS,PRINTING/GRAPHIC,,,,,,2,1020,005,,,,,,,,0,N,N
1020-010,Y,,,,,ALL,Y,N,Y,DELIVERY/FREIGHT,N,SGOSS,2016-02-14,OTHER DIRECT COSTS,DELIVERY/FREIGHT,,,,,,2,1020,010,,,,,,,,0,N,N
1020-015,Y,,,,,ALL,Y,N,Y,REPRODUCTION,N,SGOSS,2016-02-14,OTHER DIRECT COSTS,REPRODUCTION,,,,,,2,1020,015,,,,,,,,0,N,N
1020-020,Y,,,,,ALL,Y,N,Y,TELEPHONE,N,SGOSS,2016-02-14,OTHER DIRECT COSTS,TELEPHONE,,,,,,2,1020,020,,,,,,,,0,N,N
1020-800,Y,,,,,ALL,Y,N,Y,OTHER DIRECT COSTS ACCRUE,N,SGOSS,2016-02-14,OTHER DIRECT COSTS,OTHER DIRECT COSTS ACCRUE,0,0,0,0,0,2,1020,800,0,0,0,0,0,0,,0,N,N
1025,N,,,,,ALL,N,,N,COMPUTER & SOFTWARE,Y,SGOSS,2016-02-14,COMPUTER & SOFTWARE,,,,,,,1,1025,,,,,,,,,0,N,N
1025-000,Y,,,,,ALL,Y,N,Y,COMPUTER & SOFTWARE,N,SGOSS,2016-02-14,COMPUTER & SOFTWARE,COMPUTER & SOFTWARE,,,,,,2,1025,000,,,,,,,,0,N,N
1030,N,,,,,ALL,N,,N,DIRECT UNBILL G&A CHRG,Y,SGOSS,2016-02-14,DIRECT UNBILL G&A CHRG,,,,,,,1,1030,,,,,,,,,0,N,N
1030-999,Y,,,,,ALL,Y,N,Y,DIRECT UNBILL G&A CHRG,N,SGOSS,2016-02-14,DIRECT UNBILL G&A CHRG,DIRECT UNBILL G&A CHRG,,,,,,2,1030,999,,,,,,,,0,N,N
1040,N,,,,,ALL,N,,N,CONSULTANT COSTS,Y,SGOSS,2016-02-14,CONSULTANT COSTS,,,,,,,1,1040,,,,,,,,,0,N,N
1040-000,Y,,,,,ALL,Y,N,Y,CONSULTANT LABOR,N,SGOSS,2016-02-14,CONSULTANT COSTS,CONSULTANT LABOR,,,,,,2,1040,000,,,,,,,,0,N,N
1040-005,Y,,,,,ALL,Y,N,Y,CONSULTANT NON-LABOR,N,SGOSS,2016-02-14,CONSULTANT COSTS,CONSULTANT NON-LABOR,,,,,,2,1040,005,,,,,,,,0,N,N
1040-010,Y,,,,,ALL,Y,N,Y,CONSULTANT TRAVEL,N,SGOSS,2016-02-14,CONSULTANT COSTS,CONSULTANT TRAVEL,0,0,0,0,0,2,1040,010,0,0,0,0,0,0,,0,N,N
1040-999,Y,,,,,ALL,Y,N,Y,CONSULTANT COSTS UNBILL,N,SGOSS,2016-02-14,CONSULTANT COSTS,CONSULTANT COSTS UNBILL,0,0,0,0,0,2,1040,999,0,0,0,0,0,0,,0,N,N
1100,N,,,,,ALL,N,,N,SUBCONTRACT COSTS,Y,SGOSS,2016-02-14,SUBCONTRACT COSTS,,,,,,,1,1100,,,,,,,,,0,N,N
1100-000,Y,,,,,ALL,Y,N,Y,SUBCONTRACT LABOR,N,SGOSS,2016-02-14,SUBCONTRACT COSTS,SUBCONTRACT LABOR,,,,,,2,1100,000,,,,,,,C,0,N,N
1100-005,Y,,,,,ALL,Y,N,Y,SUBCONTRACT NON-LABOR,N,SGOSS,2016-02-14,SUBCONTRACT COSTS,SUBCONTRACT NON-LABOR,,,,,,2,1100,005,,,,,,,,0,N,N
1100-010,Y,,,,,ALL,Y,N,Y,SUBCONTRACT TRAVEL,N,SGOSS,2016-02-14,SUBCONTRACT COSTS,SUBCONTRACT TRAVEL,,,,,,2,1100,010,,,,,,,,0,N,N
1100-999,Y,,,,,ALL,Y,N,Y,SUBCONTRACT UNBILL COSTS,N,SGOSS,2016-02-14,SUBCONTRACT COSTS,SUBCONTRACT UNBILL COSTS,0,0,0,0,0,2,1100,999,0,0,0,0,0,0,,0,N,N
1110,N,,,,,ALL,N,,N,DIRECT MATERIALS,Y,SGOSS,2016-02-14,DIRECT MATERIALS,,,,,,,1,1110,,,,,,,,,0,N,N
1110-000,Y,,,,,ALL,Y,N,Y,DIRECT MATERIALS,N,SGOSS,2016-02-14,DIRECT MATERIALS,DIRECT MATERIALS,,,,,,2,1110,000,,,,,,,,0,N,N
1110-800,Y,,,,,ALL,Y,N,Y,ACCRUED DIR MATERIAL,N,SGOSS,2016-02-14,DIRECT MATERIALS,ACCRUED DIR MATERIAL,,,,,,2,1110,800,,,,,,,,0,N,N
1120,N,,,,,ALL,N,,N,DIRECT UNBILL MATERIALS,Y,SGOSS,2016-02-14,DIRECT UNBILL MATERIALS,,,,,,,1,1120,,,,,,,,,0,N,N
1120-999,Y,,,,,ALL,Y,N,Y,DIRECT UNBILL MATERIALS,N,SGOSS,2016-02-14,DIRECT UNBILL MATERIALS,DIRECT UNBILL MATERIALS,,,,,,2,1120,999,,,,,,,,0,N,N
1299,N,,,,,ALL,N,,N,SALES FEE,Y,SGOSS,2016-02-14,SALES FEE,,,,,,,1,1299,,,,,,,,,0,N,N
1299-000,Y,,,,,ALL,Y,N,Y,SALES FEE,N,BADAWII,2016-06-11,SALES FEE,SALES FEE,,,,,,2,1299,000,,,,,,,,1,N,N
2000,N,,,,,,N,,N,B&P/IR&D LABOR,Y,SGOSS,2016-02-14,B&P/IR&D LABOR,0,0,0,0,0,0,1,2000,0,0,0,0,0,0,0,,0,N,N
2000-000,Y,,,,,ALL,Y,E,Y,DIRECT LABOR B&P/IR&D CS,N,SGOSS,2016-02-14,B&P/IR&D LABOR,DIRECT LABOR B&P/IR&D CS,0,0,0,0,0,2,2000,000,0,0,0,0,0,0,C,0,N,N
2000-100,Y,,,,,ALL,Y,E,Y,DIRECT LABOR B&P/IRD ITG,N,SGOSS,2016-02-14,B&P/IR&D LABOR,DIRECT LABOR B&P/IRD ITG,0,0,0,0,0,2,2000,100,0,0,0,0,0,0,C,0,N,N
2010,N,,,,,,N,,N,B&P/IR&D TRAVEL,Y,SGOSS,2016-02-14,B&P/IR&D TRAVEL,0,0,0,0,0,0,1,2010,0,0,0,0,0,0,0,,0,N,N
2010-000,Y,,,,,ALL,Y,N,Y,TRAVEL EXPENSES-B&P/IR&D,N,49301.ISMAIL.MARMAR,2016-03-23,B&P/IR&D TRAVEL,TRAVEL EXPENSES-B&P/IR&D,,,,,,2,2010,000,,,,,,,E,1,N,N
2010-005,Y,,,,,ALL,Y,N,Y,TRAVEL LODGING-B&P/IR&D,N,49301.ISMAIL.MARMAR,2016-03-23,B&P/IR&D TRAVEL,TRAVEL LODGING-B&P/IR&D,,,,,,2,2010,005,,,,,,,E,1,N,N
2010-010,Y,,,,,ALL,Y,N,Y,TRAVEL M&IE B&P/IR&D,N,BADAWII,2018-01-30,B&P/IR&D TRAVEL,TRAVEL M&IE B&P/IR&D,0,0,0,0,0,2,2010,010,0,0,0,0,0,0,E,5,N,N
2010-015,Y,,,,,ALL,Y,N,Y,TRAVEL AIRFARE-B&P/IR&D,N,49301.ISMAIL.MARMAR,2016-03-23,B&P/IR&D TRAVEL,TRAVEL AIRFARE-B&P/IR&D,,,,,,2,2010,015,,,,,,,E,1,N,N
2010-020,Y,,,,,ALL,Y,N,Y,TRAVEL RENTAL-B&P/IR&D,N,49301.ISMAIL.MARMAR,2016-03-23,B&P/IR&D TRAVEL,TRAVEL RENTAL-B&P/IR&D,,,,,,2,2010,020,,,,,,,E,1,N,N
